"","sampleId","richness","tot_dens","sampleDate"
"613",114414,29,5856,2000-03-16
"614",114416,28,6733.33333333333,2000-04-06
"615",114417,32,1904.7619047619,2000-04-06
"616",114420,18,7466.66666666667,2000-03-16
"617",114423,21,9457.77777777778,2000-03-21
"618",114424,28,6813.33333333333,2000-03-21
"619",114425,31,3526.66666666667,2000-03-21
"620",114427,24,1781.33333333333,2000-03-21
"621",114428,26,2682.66666666667,2000-03-21
"622",114429,14,7679.18088737201,2000-05-02
"623",114430,12,4495.85692017393,2000-05-02
"624",114431,18,1116.66666666667,2000-05-02
"625",114432,27,2235.55555555556,2000-05-03
"626",114433,13,1413.33333333333,2000-05-03
"627",114434,16,18383.450629132,2000-05-03
"628",114437,26,7493.33333333333,2000-04-12
"629",114438,24,4167.61904761905,2000-04-11
"630",114440,11,3386.66666666667,2000-04-11
"631",114441,18,4166.66666666667,2000-05-13
"632",114496,30,7182.79569892473,2000-07-17
"633",114497,30,6107.52688172043,2000-07-17
"634",114498,26,18162.8264208909,2000-07-17
"635",114499,23,3688.17204301075,2000-09-21
"636",114500,26,7713.26164874552,2000-09-21
"637",114501,24,4462.36559139785,2000-09-21
"638",114502,17,12666.6666666667,2000-09-15
"639",114503,19,3806.45161290323,2000-09-15
"640",114504,19,8739.78494623656,2000-09-15
"641",114509,23,8289.34506353861,2000-09-20
"642",114510,23,7053.76344086022,2000-09-20
"643",114511,27,3935.48387096774,2000-09-20
"644",114512,26,25505.376344086,2000-07-17
"645",114513,16,14681.0035842294,2000-07-17
"646",114514,23,21750.0162456185,2000-10-04
"647",114515,24,10946.2365591398,2000-10-04
"648",114516,25,24559.1397849462,2000-10-04
"649",114517,32,19612.9032258065,2000-10-04
"650",114518,25,33777.7777777778,2000-10-04
"651",114519,29,7459.30755055332,2000-10-04
"652",114846,23,3010.75268817204,1999-08-24
"653",114847,27,4497.48553581134,1999-08-23
"654",114848,22,4923.21693510149,1999-08-23
"655",114849,24,4064.51612903226,1999-08-23
"656",114851,27,5580.64516129032,1999-08-07
"657",114852,35,3849.4623655914,1999-08-25
"658",114853,24,3935.48387096774,1999-08-16
"659",114854,26,5784.94623655914,1999-08-23
"660",114855,22,2784.94623655914,1999-08-31
"661",114856,37,4120.61275935622,1999-08-20
"662",114857,34,1419.35483870968,1999-08-31
"663",114858,36,4136.20071684588,1999-08-18
"664",114860,30,1821.81259600614,1999-08-30
"665",114861,28,2645.16129032258,1999-08-30
"666",114862,36,3005.37634408602,1999-08-25
"667",114863,29,6646.71423797448,1999-08-16
"668",114864,31,3274.21320595231,1999-08-27
"669",114865,31,3569.89247311828,1999-08-27
"670",114866,26,4193.54838709677,1999-08-30
"671",114867,31,3295.69892473118,1999-08-30
"672",114870,35,4086.02150537634,1999-08-17
"673",114871,27,615.591397849462,1999-08-31
"674",114872,16,6021.50537634409,1999-08-26
"675",114874,33,3548.38709677419,1999-08-26
"676",114876,32,5297.22961770513,1999-08-25
"677",114877,31,4250.89605734767,1999-08-25
"678",114878,34,6879.18042502752,1999-08-24
"679",114881,31,5849.4623655914,1999-08-24
"680",114882,17,5634.40860215054,1999-08-24
"681",114885,28,4980.57480230655,1999-08-24
"682",114886,40,1489.24731182796,1999-08-31
"683",115114,18,17027.5590551181,2000-10-12
"684",115115,16,7120,2000-10-12
"685",115117,6,13973.3333333333,2000-10-12
"686",115118,26,13493.3333333333,2000-10-11
"687",115119,26,2586.66666666667,2000-10-11
"688",115120,31,3946.66666666667,2000-10-11
"689",115121,26,1580,2000-10-11
"690",115122,23,7866.66666666667,2000-10-10
"691",115123,28,8085.66433566434,2000-10-10
"692",115124,18,4773.33333333333,2000-10-10
"693",115127,26,3136,2000-10-11
"694",115130,28,2293.33333333333,2000-10-12
"695",115132,21,3473.33333333333,2000-10-12
"696",115134,19,2141.53846153846,2000-10-12
"697",115135,22,3342.22222222222,2000-10-12
"698",115136,22,8668.49482023157,2000-10-10
"699",115137,23,4675.55555555556,2000-10-10
"700",115138,14,7240,2000-10-10
"701",115142,25,9137.77777777778,2000-10-18
"702",115144,26,11182.2222222222,2000-10-18
"703",115145,17,4488.88888888889,2000-10-19
"704",115147,24,1593.33333333333,2000-10-18
"705",115812,26,411.290322580645,2001-09-27
"706",115837,31,1956.98924731183,2001-07-31
"707",115840,26,471.774193548387,2001-07-31
"708",115863,27,26451.6129032258,1998-08-05
"709",115864,21,24860.2150537634,1998-08-05
"710",115866,25,12301.0752688172,1998-08-26
"711",115868,25,16716.8458781362,1998-09-08
"712",115869,23,9032.25806451613,1998-08-03
"713",115870,19,6414.7465437788,1998-08-03
"714",115871,19,7541.88291089155,1998-07-13
"715",115872,22,16774.1935483871,1998-09-08
"716",115873,23,7412.18637992832,1998-07-13
"717",115874,25,14129.0322580645,1998-09-08
"718",115875,23,40991.7557625537,2000-09-25
"719",115876,28,15225.8064516129,2000-09-26
"720",115877,20,12284.7387924527,2000-07-20
"721",115878,15,22365.5913978495,2000-09-25
"722",115879,23,5892.47311827957,2000-07-20
"723",115880,28,16602.1505376344,2000-07-20
"724",115881,25,14824.3727598566,2000-07-19
"725",115882,27,39694.8245378683,2000-09-26
"726",115883,24,34260.0045404825,2000-07-19
"727",115884,28,25603.9786911993,2000-09-25
"728",115885,24,15481.9654950656,2000-09-26
"729",115886,34,45763.4408602151,2000-07-18
"730",115887,20,17789.247311828,2000-07-20
"731",115888,12,15025.0896057348,2000-09-26
"732",115889,19,6559.13978494624,2000-09-26
"733",115890,21,29820.788530466,2000-07-18
"734",115891,20,31885.3046594982,2000-07-19
"735",115892,41,13444.168327339,2000-09-25
"736",115894,24,45333.3333333333,2000-09-25
"737",115895,32,35429.5227677681,2000-07-18
"738",115896,25,10281.1323007676,2000-07-19
"739",115897,20,44387.0967741935,2000-07-18
"740",115898,14,22279.5698924731,2000-07-20
"741",115900,32,29820.788530466,2000-09-26
"742",115901,20,45419.3548387097,2000-07-14
"743",115934,20,974.910394265233,2001-10-11
"744",115936,10,545.698924731183,2001-10-11
"745",115938,10,3935.48387096774,2001-10-13
"746",115940,18,1167.74193548387,2001-10-13
"747",115942,20,788.978494623656,2001-10-14
"748",115948,23,721.774193548387,2001-10-16
"749",115952,31,726.388888888889,2001-06-19
"750",115954,24,1541.66666666667,2001-06-19
"751",115956,33,1116.66666666667,2001-06-19
"752",115958,29,5007.40740740741,2001-06-20
"753",116181,22,8532.26400147915,2000-07-25
"754",116182,18,11855.7043824829,2000-10-05
"755",116183,26,8544.80286738351,2000-10-05
"756",116184,20,8210.78612131313,2000-10-05
"757",116185,29,1505.37634408602,2000-10-05
"758",116186,29,4260.11264720942,2000-10-05
"759",116187,24,3154.12186379928,2000-10-05
"760",116188,29,1641.5770609319,2000-08-23
"761",116189,27,2189.24731182796,2000-10-02
"762",116190,37,3151.35342336498,2000-10-02
"763",116191,24,15369.1756272401,2000-08-08
"764",116192,23,29648.7455197133,2000-08-08
"765",116193,22,16057.3476702509,2000-08-08
"766",116194,24,18071.1844627824,2000-08-09
"767",116195,22,12172.0430107527,2000-08-09
"768",116196,25,14365.5913978495,2000-08-09
"769",116197,22,3237.8223495702,2000-06-14
"770",116198,16,2083.87600937744,2000-06-14
"771",116199,19,2215.85482330468,2000-06-14
"772",116200,31,15426.523297491,2000-06-14
"773",116201,30,22890.2590700998,2000-06-14
"774",116202,26,7369.17562724014,2000-06-14
"775",116203,19,8844.8275862069,2000-06-12
"776",116204,19,7103.44827586207,2000-06-12
"777",116205,22,11609.1954022989,2000-06-12
"778",116206,28,15541.2186379928,2000-06-16
"779",116207,29,13182.7956989247,2000-06-16
"780",116208,25,11677.4193548387,2000-06-16
"781",116209,21,29534.0501792115,2000-06-16
"782",116210,20,18305.376344086,2000-06-16
"783",116211,23,22150.5376344086,2000-06-16
"784",116212,22,5376.34408602151,2000-08-09
"785",116213,24,15025.0896057348,2000-08-09
"786",116214,27,22236.5591397849,2000-08-09
"787",116215,24,43268.8172043011,2000-08-09
"788",116216,28,15340.5017921147,2000-08-09
"789",116217,30,41978.4946236559,2000-08-09
"790",116218,25,11569.8924731183,2000-08-08
"791",116219,24,10402.5629972334,2000-08-08
"792",116220,24,10802.7394746282,2000-08-08
"793",116221,30,11827.9569892473,2000-08-08
"794",116222,28,18890.3225806452,2000-08-08
"795",116223,37,11806.4516129032,2000-08-08
"796",116224,23,26881.7204301075,2000-08-10
"797",116225,19,31197.1326164875,2000-08-10
"798",116226,23,20946.2365591398,2000-08-10
"799",116227,25,10860.2150537634,2000-08-09
"800",116228,27,21367.766399474,2000-08-09
"801",116229,30,23311.8279569892,2000-08-09
"802",116230,27,35429.5227677681,2000-08-10
"803",116231,24,43268.8172043011,2000-08-10
"804",116232,27,11204.3010752688,2000-08-10
"805",116233,17,15139.7849462366,2000-08-10
"806",116234,21,19027.9569892473,2000-08-10
"807",116235,22,40774.1935483871,2000-08-10
"808",116290,28,46967.7419354839,1999-07-06
"809",116291,29,29075.2688172043,1999-06-10
"810",116292,20,18270.9677419355,1999-06-10
"811",116293,19,21806.4516129032,1999-06-10
"812",116294,16,33261.6487455197,1999-06-10
"813",116295,23,28903.2258064516,1999-07-06
"814",116296,30,36874.2217544149,1999-07-07
"815",116304,24,46795.6989247312,1998-07-21
"816",116307,29,4462.36559139785,1998-07-22
"817",116310,21,21634.4086021505,1998-07-23
"818",116312,23,39462.2126370853,1998-09-01
"819",116315,22,6881.72043010753,1998-09-29
"820",116316,26,3408.60215053763,1998-09-29
"821",116324,25,33297.0320577816,1999-06-15
"822",116326,33,3774.1935483871,1999-06-16
"823",116329,30,21720.4301075269,1999-08-06
"824",116333,23,46537.6344086021,1999-06-16
"825",116338,24,15827.9569892473,1999-08-04
"826",116339,17,21591.3978494624,1999-08-04
"827",116340,20,50317.0664460987,1999-09-09
"828",116341,26,31254.4802867384,1999-06-15
"829",116342,20,22623.6559139785,1999-09-09
"830",116345,26,5430.10752688172,1999-06-16
"831",116346,23,43182.7956989247,1999-08-09
"832",116357,19,4505.37634408602,2001-11-19
"833",116358,14,15434.7158218126,2001-11-19
"834",116359,19,5946.23655913978,2001-11-19
"835",116360,18,32000,2001-11-19
"836",116361,19,54746.3191209137,2001-11-19
"837",116362,19,39144.4630191457,2001-11-19
"838",116398,42,1305.37634408602,2001-06-18
"839",116399,32,4415.770609319,2001-06-25
"840",116401,35,6247.31182795699,2001-06-27
"841",116402,42,5254.23262405493,2001-06-27
"842",116403,37,5741.93548387097,2001-06-21
"843",116404,31,2477.41935483871,2001-06-19
"844",116405,38,2731.18279569892,2001-06-24
"845",116406,48,477.150537634409,2001-06-19
"846",116408,30,2503.39746799228,2001-06-17
"847",116409,30,5247.31182795699,2001-06-22
"848",116410,31,5290.32258064516,2001-06-17
"849",116411,26,5623.65591397849,2001-06-18
"850",116412,15,440.860215053763,2001-06-16
"851",116413,19,3480.9908779509,2001-06-17
"852",116414,35,1330.64516129032,2001-06-19
"853",116415,30,1827.95698924731,2001-06-19
"854",116416,27,2784.94623655914,2001-06-20
"855",116417,33,4097.1557607261,2001-06-22
"856",116418,31,1853.10289177879,2001-06-23
"857",116420,45,2352.68817204301,2001-06-28
"858",116479,44,1508.06451612903,2001-06-28
"859",116481,39,5913.97849462366,2001-06-29
"860",116555,21,2972.22222222222,2001-08-30
"861",116558,23,1775,2001-08-28
"862",116561,14,6244.44444444445,2001-11-05
"863",116562,17,10681.0265159593,2001-11-05
"864",116563,18,8059.25925925926,2001-11-05
"865",116571,11,1122.58064516129,2001-12-12
"866",116618,21,14866.5244651283,2000-08-08
"867",116619,27,11405.3140005963,2000-08-09
"868",116636,26,4670.35950906919,2001-04-17
"869",116640,23,2374.1935483871,2001-06-26
"870",116642,19,3091.39784946237,2001-07-20
"871",116644,17,6440.86021505376,2001-08-16
"872",116646,25,2688.17204301075,2001-09-22
"873",116648,31,3188.19039230797,2001-10-14
"874",116650,24,6536.14043364589,2001-11-17
"875",116652,21,6279.56989247312,2001-12-16
"876",116903,21,638.440860215054,2001-04-03
"877",116905,23,826.612903225806,2001-04-03
"878",116916,23,559.139784946237,2001-04-04
"879",116933,18,1505.37634408602,2001-04-12
"880",116981,10,576.612903225806,2001-05-07
"881",116986,27,405.913978494624,2001-06-03
"882",116996,25,2114.69534050179,2001-06-04
"883",116998,21,1842.29390681004,2001-06-04
"884",117000,16,1572.58064516129,2001-06-04
"885",117004,27,962.365591397849,2001-06-06
"886",117032,25,641.129032258065,2001-09-21
"887",117035,29,2919.35483870968,2001-09-20
"888",117039,20,1354.83870967742,2001-09-05
"889",117043,24,1263.44086021505,2001-09-04
"890",117070,28,2477.41935483871,2001-07-26
"891",117101,29,7913.97849462366,2001-10-16
"892",117102,29,6569.89247311828,2001-10-16
"893",117103,33,11741.935483871,2001-10-16
"894",117104,30,10795.6989247312,2001-10-16
"895",117105,29,6476.19047619048,2001-10-16
"896",117106,22,9433.6917562724,2001-10-16
"897",117285,27,9049.4623655914,2000-07-25
"898",117287,20,13003.8357542602,2000-07-25
"899",117288,23,46365.5913978495,2000-07-26
"900",117289,25,18855.9139784946,2000-07-26
"901",117292,23,25554.8347781644,2000-09-13
"902",117294,35,10795.6989247312,2000-09-13
"903",117301,20,49290.3225806452,2000-09-18
"904",117303,26,42669.3975081072,1998-07-16
"905",117305,21,4462.36559139785,1998-08-12
"906",117307,29,9307.52688172043,1998-08-17
"907",117313,26,60938.4521633151,1998-08-17
"908",117319,25,22451.6129032258,1998-10-02
"909",117324,28,39553.6972584928,1998-11-04
"910",117327,27,44387.0967741936,1998-11-04
"911",117328,27,43268.8172043011,1998-11-03
"912",117330,26,48344.0860215054,1998-11-04
"913",117331,27,43440.8602150538,1998-10-28
"914",117332,35,14222.2222222222,2000-09-05
"915",117333,29,30451.6129032258,2000-09-06
"916",117334,26,47311.8279569892,2000-09-06
"917",117337,27,43268.8172043011,2000-09-08
"918",117338,22,43956.9892473118,2000-09-08
"919",117339,22,48860.2150537634,2000-09-11
"920",117340,25,31139.7849462366,2000-09-11
"921",117477,19,4078.85304659498,2001-04-17
"922",117480,19,16516.1290322581,2001-03-27
"923",117481,21,14537.6344086021,2001-04-13
"924",117483,26,11557.5918931748,2001-03-28
"925",117484,19,11794.504181601,2001-04-13
"926",117485,20,14681.0035842294,2001-04-13
"927",117488,28,14939.0681003584,2001-03-30
"928",117489,20,2985.66308243728,2001-03-29
"929",117490,20,14681.0035842294,2001-03-27
"930",117491,23,10781.3620071685,2001-03-30
"931",117493,30,6585.42413381123,2001-04-12
"932",117494,34,15770.6093189964,2001-04-12
"933",117496,9,4050.17921146953,2001-04-13
"934",117497,19,4200.71684587814,2001-03-28
"935",117499,17,4021.50537634409,2001-04-09
"936",117500,29,14795.6989247312,2001-03-27
"937",117501,26,12658.3149306201,2001-03-29
"938",117503,14,3835.12544802867,2001-03-15
"939",117506,22,8878.66695497762,2001-03-28
"940",117519,20,14508.9605734767,2001-08-22
"941",117520,18,5362.00716845878,2001-08-22
"942",117527,10,467.741935483871,2002-03-18
"943",117545,28,639.784946236559,2002-03-20
"944",117789,22,2599.29895378217,2001-07-02
"945",117790,31,1368.90823546991,2001-07-03
"946",117791,33,405.913978494624,2001-07-08
"947",117792,30,963.133640552995,2001-07-10
"948",117793,33,1202.15053763441,2001-07-12
"949",117843,19,4430.10752688172,2001-07-17
"950",117845,29,4695.27170660227,2001-07-25
"951",117847,25,6990.72162921901,2001-08-01
"952",117851,26,5440.86021505376,2001-08-17
"953",117853,23,5956.98924731183,2001-08-21
"954",117855,32,5709.67741935484,2001-08-23
"955",117857,24,5913.97849462366,2001-09-13
"956",117859,28,5817.20430107527,2001-09-14
"957",118129,30,11316.6069295102,2001-08-30
"958",118130,34,9352.88367546432,2001-08-30
"959",118131,23,8946.23655913978,2001-08-30
"960",118132,27,20782.7956989247,2001-08-30
"961",118133,25,23526.8817204301,2001-08-30
"962",118134,21,30451.6129032258,2001-08-30
"963",118135,27,6795.69892473118,2001-06-27
"964",118136,25,18615.0537634409,2001-06-26
"965",118137,25,17233.0749935884,2001-06-26
"966",118138,25,33089.605734767,2001-06-27
"967",118139,21,31369.1756272401,2001-06-26
"968",118140,25,33376.3440860215,2001-06-26
"969",118208,21,5731.18279569892,2002-05-10
"970",118211,22,1714.28571428571,2002-05-10
"971",118403,22,719.086021505376,2002-05-15
"972",118405,17,923.387096774194,2002-05-17
"973",118407,10,2690.08329224147,2002-05-17
"974",118409,10,2876.34408602151,2002-05-17
"975",118411,11,444.89247311828,2002-05-18
"976",118413,17,2728.30827685592,2002-05-18
"977",118490,22,2964.87455197133,2001-10-17
"978",118491,17,1279.56989247312,2001-10-17
"979",118492,17,14451.6129032258,2001-10-18
"980",118493,21,1376.34408602151,2001-10-18
"981",118495,16,1688.17204301075,2001-10-16
"982",118496,26,7598.56630824373,2001-10-16
"983",118497,29,16057.3476702509,2001-10-16
"984",118499,31,13734.7670250896,2001-10-17
"985",118500,22,15455.1971326165,2001-10-16
"986",118503,18,14394.2652329749,2001-10-18
"987",118504,23,9768.21983273596,2001-10-16
"988",118506,34,3713.26164874552,2001-10-16
"989",118507,19,4071.68458781362,2001-10-16
"990",118508,20,7283.1541218638,2001-10-18
"991",118509,18,3584.229390681,2001-10-16
"992",118512,17,15197.1326164875,2001-10-18
"993",118523,28,7756.27240143369,2001-10-30
"994",118524,30,12268.4755215249,2001-10-30
"995",118806,18,1959.25925925926,2002-05-27
"996",118808,16,688.888888888889,2002-05-26
"997",118814,17,6088.88888888889,2002-06-04
"998",118817,14,7870.96774193548,2002-09-09
"999",118818,25,1817.20430107527,2002-09-09
"1000",118835,17,7211.46953405018,2002-04-11
"1001",118836,13,1326.16487455197,2002-04-11
"1002",118837,20,3713.26164874552,2002-04-11
"1003",118838,28,3749.10394265233,2002-04-03
"1004",118839,21,14709.6774193548,2002-04-03
"1005",118840,18,4855.43608124253,2002-04-03
"1006",118842,28,5769.17562724014,2002-04-02
"1007",118844,14,3636.17474416913,2002-04-04
"1008",118845,14,18551.9713261649,2002-04-02
"1009",118846,24,14594.982078853,2002-04-02
"1010",118847,34,5803.58422939068,2002-04-02
"1011",118848,19,3799.28315412186,2002-04-04
"1012",118849,20,15913.9784946237,2002-04-03
"1013",118850,12,1591.39784946237,2002-04-02
"1014",118853,18,13490.1663787187,2002-04-02
"1015",118855,21,21656.0843440598,2002-04-03
"1016",118858,21,5830.34647550777,2002-04-03
"1017",118859,17,1136.20071684588,2002-04-03
"1018",118860,21,15455.1971326165,2002-04-18
"1019",118861,19,6918.72221521431,2002-04-17
"1020",118869,20,1663.08243727599,2002-04-30
"1021",118871,18,15827.9569892473,2002-04-17
"1022",118925,30,486.559139784946,2002-06-04
"1023",118929,20,2227.95698924731,2002-06-05
"1024",118931,15,403.225806451613,2002-06-05
"1025",118933,16,2580.18646147495,2002-06-05
"1026",118952,17,1135.48387096774,2002-08-27
"1027",118954,15,1384.40860215054,2002-08-27
"1028",119072,24,1946.23655913978,2002-09-21
"1029",119080,9,774.193548387097,2002-09-22
"1030",119082,23,844.086021505376,2002-09-22
"1031",119084,28,699.01547116737,2002-09-22
"1032",119086,27,930.10752688172,2002-09-22
"1033",119096,10,1392.47311827957,2002-09-26
"1034",119124,27,412.634408602151,2002-07-08
"1035",119129,28,532.258064516129,2002-07-09
"1036",119131,27,790.322580645161,2002-07-09
"1037",119137,25,4824.26268755289,2002-07-10
"1038",119139,25,1378.73357228196,2002-07-10
"1039",119147,29,505.376344086022,2002-07-13
"1040",119298,12,50716.5182520493,2002-06-17
"1041",119302,20,8774.1935483871,2002-06-18
"1042",119475,24,22881.7204301075,2002-09-24
"1043",119476,23,23870.9677419355,2002-09-24
"1044",119478,11,3763.44086021505,2002-06-18
"1045",119480,15,1397.84946236559,2002-06-18
"1046",119482,33,2795.69892473118,2002-06-18
"1047",119484,31,2000,2002-06-18
"1048",119486,25,668.010752688172,2002-06-18
"1049",119488,21,633.064516129032,2002-06-19
"1050",119490,35,2516.12903225806,2002-06-19
"1051",119492,30,1928.31541218638,2002-06-19
"1052",119496,25,1561.82795698925,2002-06-21
"1053",119498,38,969.534050179211,2002-06-22
"1054",119501,24,1210.75268817204,2002-06-24
"1055",119504,25,651.881720430108,2002-06-25
"1056",119526,18,409.94623655914,2002-11-20
"1057",119712,21,3274.1935483871,2002-08-06
"1058",119716,20,5591.39784946237,2002-07-09
"1059",119720,18,1536.09831029186,2002-07-19
"1060",119722,26,426.075268817204,2002-07-22
"1061",119727,26,1885.30465949821,2001-07-23
"1062",119728,15,1422.93906810036,2001-07-23
"1063",119729,21,7584.229390681,2001-07-23
"1064",119730,27,11096.7741935484,2001-07-23
"1065",119731,24,2485.06571087216,2001-07-23
"1066",119732,22,7627.24014336917,2001-07-23
"1067",119737,24,1218.63799283154,2001-07-17
"1068",119738,27,1336.91756272401,2001-07-17
"1069",119739,22,3763.44086021505,2001-07-17
"1070",119741,19,1394.26523297491,2001-07-17
"1071",119742,24,8071.68458781362,2001-07-23
"1072",119743,29,2987.81362007168,2001-07-23
"1073",119744,25,5304.65949820789,2001-07-23
"1074",119745,26,1397.84946236559,2001-08-22
"1075",119746,27,3377.77777777778,2001-08-22
"1076",119747,22,3198.72560732776,2001-08-22
"1077",119748,23,1641.5770609319,2001-08-22
"1078",119749,22,2561.52927120669,2001-08-22
"1079",119750,18,3684.58781362007,2001-08-22
"1080",119751,30,1336.91756272401,2001-08-23
"1081",119752,26,4401.43369175627,2001-08-23
"1082",119753,32,2571.08721624851,2001-08-23
"1083",119888,20,3516.12903225806,2002-08-01
"1084",119890,30,1698.9247311828,2002-08-14
"1085",119904,19,2618.27956989247,2002-09-07
"1086",120140,25,11039.4265232975,2002-10-01
"1087",120141,10,17347.6702508961,2002-10-01
"1088",120142,20,4322.58064516129,2002-10-01
"1089",120143,22,22193.5483870968,2002-09-24
"1090",120145,18,4759.85663082437,2002-09-24
"1091",120146,10,7311.82795698925,2002-09-24
"1092",120147,18,5769.34782551163,2002-09-24
"1093",120148,19,2207.8853046595,2002-09-25
"1094",120149,15,8052.73009210947,2002-09-25
"1095",120150,19,6365.59139784946,2002-10-08
"1096",120151,18,11813.6200716846,2002-10-08
"1097",120152,19,28129.0322580645,2002-10-09
"1098",120153,15,18437.2759856631,2002-10-09
"1099",120154,23,3311.82795698925,2002-10-09
"1100",120155,25,6101.79211469534,2002-10-09
"1101",120156,17,12154.0062434964,2002-10-09
"1102",120157,14,8845.87813620072,2002-10-09
"1103",120159,22,1222.22222222222,2002-10-09
"1104",120160,25,3545.99761051374,2002-10-09
"1105",120161,23,11698.9247311828,2002-10-09
"1106",120163,20,3670.25089605735,2002-10-08
"1107",120164,27,11111.1111111111,2002-09-10
"1108",120165,19,8097.49103942652,2002-08-07
"1109",120166,22,1784.94623655914,2002-08-06
"1110",120167,23,9103.94265232975,2002-09-11
"1111",120168,18,24057.3476702509,2002-09-12
"1112",120169,26,1306.66666666667,2002-10-10
"1113",120170,23,2063.33333333333,2002-10-21
"1114",120171,25,15786.6666666667,2002-10-25
"1115",120172,36,2777.77777777778,2002-09-25
"1116",120173,24,4410.5652801305,2002-10-27
"1117",120174,20,16986.6666666667,2002-10-27
"1118",120176,22,1373.33333333333,2002-09-26
"1119",120177,17,2880,2002-10-28
"1120",120178,25,11466.6666666667,2002-10-28
"1121",120179,33,1946.66666666667,2002-10-23
"1122",120180,25,1163.33333333333,2002-09-26
"1123",120182,28,10373.3333333333,2002-10-25
"1124",120183,30,2143.33333333333,2002-10-22
"1125",120184,16,2086.66666666667,2002-10-09
"1126",120185,22,12942.2222222222,2002-10-26
"1127",120200,17,3451.61290322581,2002-10-01
"1128",120207,17,20623.6559139785,2002-09-25
"1129",120208,28,17302.6113671275,2002-09-25
"1130",120209,25,7591.39784946237,2002-09-25
"1131",120210,23,23225.8064516129,2002-07-02
"1132",120211,27,6118.27956989247,2002-07-02
"1133",120212,23,22422.9390681004,2002-07-02
"1134",120213,18,14817.2043010753,2002-08-15
"1135",120214,20,18265.2329749104,2002-08-15
"1136",120215,22,18896.0573476703,2002-08-15
"1137",120216,14,24567.7419354839,2002-06-24
"1138",120218,24,32086.0215053763,2002-06-24
"1139",120221,28,4086.02150537634,2002-06-24
"1140",120222,26,4032.25806451613,2002-09-10
"1141",120223,37,8225.8064516129,2002-09-10
"1142",120224,30,15053.7634408602,2002-09-10
"1143",120225,20,9053.76344086022,2002-08-21
"1144",120226,15,6795.69892473118,2002-08-21
"1145",120227,20,19870.9677419355,2002-08-21
"1146",120231,12,5430.10752688172,2002-10-17
"1147",120232,10,8655.91397849462,2002-10-17
"1148",120234,10,55655.9139784946,2002-06-24
"1149",120235,8,54537.6344086021,2002-06-24
"1150",120236,8,81290.3225806452,2002-06-24
"1151",120238,14,51096.7741935484,2002-06-24
"1152",120239,16,44166.5118774895,2002-06-24
"1153",120240,24,14795.6989247312,2002-09-17
"1154",120241,26,14516.1290322581,2002-09-17
"1155",120242,25,34365.5913978495,2002-09-17
"1156",120243,24,10394.2652329749,2002-09-17
"1157",120244,25,12610.752688172,2002-09-17
"1158",120245,26,15612.9032258065,2002-09-17
"1159",120249,41,6688.17204301075,2002-09-25
"1160",120250,40,6333.33333333333,2002-09-25
"1161",120251,34,4118.27956989247,2002-09-25
"1162",120252,19,12967.7419354839,2002-07-11
"1163",120253,19,28989.247311828,2002-07-11
"1164",120254,23,17376.3440860215,2002-07-11
"1165",120258,23,4401.43369175627,2001-09-19
"1166",120259,34,8854.48028673835,2001-09-19
"1167",120260,23,4727.59856630824,2001-09-19
"1168",120261,17,7641.5770609319,2001-09-12
"1169",120262,28,4709.67741935484,2001-09-12
"1170",120263,30,8258.06451612903,2001-09-12
"1171",120264,29,5008.36320191159,2001-09-18
"1172",120265,29,3015.53166069295,2001-09-18
"1173",120266,35,4358.4229390681,2001-09-18
"1174",120267,27,4086.02150537634,2001-09-12
"1175",120268,29,6317.80167264038,2001-09-12
"1176",120269,35,5598.56630824373,2001-09-12
"1177",120270,19,3549.82078853047,2001-09-18
"1178",120271,25,2962.96296296296,2001-09-18
"1179",120272,20,1992.83154121864,2001-09-18
"1180",120311,14,11870.9677419355,2002-08-06
"1181",120312,20,8236.55913978495,2002-08-06
"1182",120314,19,33024.709559474,2002-08-09
"1183",120315,21,6268.81720430108,2002-08-09
"1184",120316,19,27870.9677419355,2002-08-29
"1185",120317,22,36186.3799283154,2002-08-29
"1186",120319,22,9118.27956989247,2002-09-17
"1187",120320,18,6408.60215053763,2002-09-17
"1188",120321,25,12989.247311828,2002-09-18
"1189",120322,19,70365.5913978495,2002-09-18
"1190",120323,23,8663.59447004608,2002-09-27
"1191",120324,17,20967.7419354839,2002-09-27
"1192",120325,20,12610.752688172,2002-09-27
"1193",120364,28,623.655913978495,2002-06-16
"1194",120365,31,1540.32258064516,2002-06-16
"1195",120366,34,3655.91397849462,2002-06-17
"1196",120367,41,3150.5376344086,2002-06-17
"1197",120368,41,1715.05376344086,2002-06-18
"1198",120520,26,713.709677419355,2003-08-22
"1199",120744,10,6386.71720761273,2003-05-28
"1200",120746,24,1595.06172839506,2003-05-28
"1201",120748,30,2730.91590718118,2003-05-29
"1202",120750,14,2629.62962962963,2003-05-29
"1203",120752,25,6309.0922016066,2003-05-29
"1204",120757,20,1242.59259259259,2003-09-25
"1205",120760,18,1508.33333333333,2003-09-11
"1206",120761,14,4838.09523809524,2003-09-11
"1207",120762,25,3800,2003-09-11
"1208",121012,22,1645.16129032258,2003-08-27
"1209",121019,19,1715.05376344086,2003-10-07
"1210",121020,18,2930.10752688172,2003-10-09
"1211",121034,16,1152.04678362573,2004-01-08
"1212",121431,22,2372.75985663082,2003-05-12
"1213",121433,11,1023.04147465438,2003-05-12
"1214",121435,17,965.05376344086,2003-05-14
"1215",121437,12,1207.8853046595,2003-05-14
